order_number,date,price,quantity,product_id,SKU
5582,06/09/2024,69.00,1,7223658512458,mei-clara-bran
5582,06/09/2024,319.00,1,7459364372554,TOP-396-M
5582,06/09/2024,319.00,1,7459363946570,STR-395-P
5583,06/09/2024,249.00,1,6687221153866,TSH-ESS-BRA-G
5583,06/09/2024,249.00,1,6687221284938,TSH-ESS-PRE-M
5584,06/09/2024,349.00,1,7055529377866,leg-sig-pre-m
5584,06/09/2024,289.00,1,7001212387402,top-sig-pre-g
5585,06/09/2024,279.90,1,6687222628426,LEG-HAR-BLU-P
5585,06/09/2024,179.90,1,6687223218250,TOP-HAR-BLU-P
5586,06/09/2024,69.00,2,7223658512458,mei-clara-bran
5587,06/09/2024,289.00,1,7505103585354,SHO-446-P
5588,06/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-P
5588,06/09/2024,289.00,1,6687221841994,TOP-PUR-PRE-P
5589,06/09/2024,279.90,1,6687222628426,LEG240
5590,06/09/2024,179.90,1,6687223218250,TOP-HAR-BLU-P
5591,06/09/2024,69.00,1,7223658512458,mei-clara-bran
5591,06/09/2024,289.00,1,6687221841994,TOP-PUR-PRE-P
5591,06/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-P
5591,06/09/2024,349.00,1,6856165294154,LEG158
5591,06/09/2024,289.00,1,6856169390154,TOP154
5592,06/09/2024,149.00,1,7492991582282,BON-418-U
5592,06/09/2024,349.95,1,7588871700554,MOL-474-M
5592,06/09/2024,349.95,1,7588867735626,MOL-466-P
5593,06/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-G
5594,06/09/2024,349.00,1,6978390458442,LEG209
5594,06/09/2024,289.00,1,6978390491210,TOP205
5594,06/09/2024,289.00,1,7067201044554,top-pur-val-p
5594,06/09/2024,349.00,1,7067199897674,leg-pur-val-p
5595,06/09/2024,289.00,1,6946027143242,TOP243
5595,06/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-G
5595,06/09/2024,389.00,1,7338889445450,LEG-146-G
5595,06/09/2024,319.00,1,7338889707594,TOP-147-G
5595,06/09/2024,289.00,1,6710315647050,TOP-PUR-JUN-M
5595,06/09/2024,349.00,1,6710315614282,LEG-PUR-JUN-G
5596,06/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-G
5597,06/09/2024,59.00,1,7414746611786,GHO-171-G
5597,06/09/2024,59.00,1,7414746906698,GHO-173-G
5597,06/09/2024,59.00,1,7414746873930,GHO-172-G
5597,06/09/2024,389.00,1,7331631071306,LEG-140-M
5598,06/09/2024,289.00,1,7254944448586,TOP-136-P
5598,06/09/2024,289.00,1,7505103880266,SHO-447-P
5599,06/09/2024,289.00,1,7001211174986,sho-sig-azu-g
5599,06/09/2024,289.00,1,7208084602954,SHO-SIG-OFF-G
5599,06/09/2024,289.00,1,6946026913866,TOP259
5599,06/09/2024,289.00,1,6910076321866,TOP198
5599,06/09/2024,59.00,1,7414746873930,GHO-172-M
5599,06/09/2024,59.00,1,7414746611786,GHO-171-M
5599,06/09/2024,59.00,1,7414746906698,GHO-173-M
5600,07/09/2024,289.00,1,7001212387402,top-sig-pre-p
5600,07/09/2024,289.00,1,7505103585354,SHO-446-P
5601,07/09/2024,289.00,1,7001212387402,top-sig-pre-p
5601,07/09/2024,289.00,1,7505103585354,SHO-446-P
5601,07/09/2024,289.00,1,7378796511306,TOP-151-P
5601,07/09/2024,289.00,1,7505104011338,SHO-449-P
5602,07/09/2024,319.00,1,7331632087114,SHO-142-M
5602,07/09/2024,319.00,1,7331632840778,TOP-144-M
5603,07/09/2024,319.00,1,7459364503626,TOP-397-M
5603,07/09/2024,319.00,1,7459363848266,SHO-394-M
5604,07/09/2024,259.00,1,7416239423562,TOP-178-P
5604,07/09/2024,259.00,1,7416239718474,CAL-179-M
5604,07/09/2024,69.00,1,7223658512458,mei-clara-bran
5604,07/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-M
5604,07/09/2024,289.00,1,6687221841994,TOP-PUR-PRE-M
5604,07/09/2024,289.00,1,7396018683978,TOP-166-M
5604,07/09/2024,289.00,1,7396016914506,SHO-163-M
5605,07/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-G
5606,07/09/2024,359.00,1,7045733744714,leg-bol-pre-m
5606,07/09/2024,289.00,1,6946027143242,TOP243
5607,07/09/2024,249.00,1,6687221153866,TSH-ESS-BRA-M
5608,07/09/2024,289.00,1,7497520709706,SHO-444-P
5608,07/09/2024,289.00,1,7497520414794,TOP-443-M
5609,07/09/2024,389.00,1,7338889445450,LEG-146-M
5609,07/09/2024,319.00,1,7338889707594,TOP-147-M
5610,07/09/2024,349.00,1,6967004987466,LEG288
5610,07/09/2024,289.00,1,6967005184074,TOP284
5610,07/09/2024,269.00,1,7420470100042,SOH-380-G
5610,07/09/2024,59.00,1,7414746611786,GHO-171-G
5611,07/09/2024,289.00,1,7497520709706,SHO-444-P
5612,07/09/2024,49.90,1,7254954901578,HEA-139-U
5613,07/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-P
5613,07/09/2024,289.00,1,6687221841994,TOP-PUR-PRE-P
5614,07/09/2024,249.00,1,7484587966538,CRO-404-G
5614,07/09/2024,349.00,1,7055134130250,leg-pur-ale-m
5614,07/09/2024,289.00,1,7055138717770,top-pur-ale-p
5615,07/09/2024,349.00,1,6892867682378,LEG186
5615,07/09/2024,289.00,1,6892867813450,TOP190
5616,08/09/2024,349.00,1,7378794774602,LEG-149-G
5616,08/09/2024,349.00,1,7497519300682,LEG-440-G
5617,08/09/2024,289.00,1,7459397992522,SHO-398-M
5617,08/09/2024,289.00,1,7459360440394,TOP-390-M
5617,08/09/2024,289.00,1,7055138717770,top-pur-ale-m
5617,08/09/2024,349.00,1,7055134130250,leg-pur-ale-m
5618,08/09/2024,299.00,1,7588860264522,SKI-455-P
5618,08/09/2024,269.00,1,7588862951498,POL-461-P
5619,08/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-G
5619,08/09/2024,289.00,1,6946027143242,TOP243
5619,08/09/2024,269.00,1,7420470100042,SOH-380-P
5620,08/09/2024,269.00,1,7588861444170,POL-458-M
5620,08/09/2024,299.00,1,7588858822730,COP-454-M
5620,08/09/2024,289.00,1,6856167522378,TOP132
5620,08/09/2024,349.00,1,6856164409418,LEG136
5620,08/09/2024,319.00,1,7338889707594,TOP-147-M
5620,08/09/2024,389.00,1,7459363749962,LEG-393-M
5620,08/09/2024,319.00,1,7459364372554,TOP-396-M
5620,08/09/2024,69.00,1,7237760057418,MEI-122-U
5623,08/09/2024,349.00,2,6856165294154,LEG158
5624,08/09/2024,349.95,1,7588869406794,MOL-467-M
5624,08/09/2024,289.00,1,7397141217354,TOP-170-G
5625,09/09/2024,349.00,1,6946026848330,LEG272
5625,09/09/2024,289.00,1,6856169390154,TOP155
5626,09/09/2024,349.95,1,7588869406794,MOL-467-P
5626,09/09/2024,349.95,1,7588871864394,MOL-475-P
5627,09/09/2024,349.00,1,6910076190794,LEG201
5627,09/09/2024,289.00,1,6910076321866,TOP197
5627,09/09/2024,249.00,1,7484587966538,CRO-404-G
5628,09/09/2024,349.00,1,7055529377866,leg-sig-pre-p
5628,09/09/2024,289.00,1,7001211666506,sho-sig-pre-p
5628,09/09/2024,349.90,1,7416240668746,TOP-182-M
5629,09/09/2024,349.00,1,7378794774602,LEG-149-G
5629,09/09/2024,289.00,1,7378796511306,TOP-151-G
5629,09/09/2024,289.00,1,7397139841098,TOP-169-G
5629,09/09/2024,269.00,1,7762438815818,SOH-484-M
5630,09/09/2024,349.00,1,6910076190794,LEG201
5630,09/09/2024,249.00,1,6710308765770,CRO-ESS-BRA-P
5631,09/09/2024,289.00,1,7396015112266,SHO-155-G
5631,09/09/2024,289.00,1,7396015505482,TOP-167-M
5632,10/09/2024,349.00,1,6892867682378,LEG185
5632,10/09/2024,289.00,1,6892867813450,TOP188
5632,10/09/2024,229.00,1,7420467019850,TAN-371-P
5633,10/09/2024,249.00,1,6710308765770,CRO-ESS-BRA-M
5633,10/09/2024,299.00,1,7588858822730,COP-454-M
5633,10/09/2024,69.00,1,7223658512458,mei-clara-bran
5634,10/09/2024,349.00,1,6856165294154,LEG159
5634,10/09/2024,289.00,1,6856169390154,TOP155
5635,10/09/2024,249.00,1,6710308765770,CRO-ESS-BRA-M
5635,10/09/2024,299.00,1,7588858822730,COP-454-M
5635,10/09/2024,69.00,1,7223658512458,mei-clara-bran
5636,10/09/2024,319.00,1,7331633004618,TOP-145-M
5637,10/09/2024,289.00,1,6967005184074,TOP283
5637,10/09/2024,249.00,1,7420468428874,BAB-378-M
5637,10/09/2024,249.00,1,7420468101194,BAB-376-P
5638,10/09/2024,249.00,1,6710308765770,CRO-ESS-BRA-M
5639,10/09/2024,389.90,1,7420470394954,CAM-382-P
5639,10/09/2024,389.90,1,7420470952010,CAM-383-U
5640,10/09/2024,349.00,1,6710315614282,LEG-PUR-JUN-M
5640,10/09/2024,289.00,1,6710315647050,TOP-PUR-JUN-M
5641,10/09/2024,349.00,1,6856164409418,LEG134
5641,10/09/2024,289.00,1,6856167522378,TOP130
5641,10/09/2024,349.00,1,7396016390218,LEG-157-P
5641,10/09/2024,289.00,1,7396018389066,TOP-165-M
5642,10/09/2024,349.00,1,6946026782794,LEG248
5642,10/09/2024,269.00,1,7588861673546,POL-459-M
5642,10/09/2024,299.00,1,7588860264522,SKI-455-G
5643,10/09/2024,259.00,1,7416239423562,TOP-178-M
5643,10/09/2024,259.00,1,7416239718474,CAL-179-M
5643,10/09/2024,259.00,1,7416236212298,CAL-360-M
5643,10/09/2024,259.00,1,7416235720778,TOP-359-M
5643,10/09/2024,59.00,1,7414746873930,GHO-172-M
5643,10/09/2024,59.00,1,7414746611786,GHO-171-M
5643,10/09/2024,59.00,1,7414746906698,GHO-173-M
5643,10/09/2024,349.00,1,7459360145482,LEG-388-M
5643,10/09/2024,289.00,1,7459360538698,TOP-391-M
5643,10/09/2024,349.00,1,6967004987466,LEG287
5643,10/09/2024,289.00,1,6967005184074,TOP283
5643,10/09/2024,349.00,1,6892867649610,LEG177
5643,10/09/2024,289.00,1,6892867747914,TOP181
5644,10/09/2024,349.00,1,7055529377866,leg-sig-pre-m
5644,10/09/2024,289.00,1,7001212387402,top-sig-pre-m
5645,10/09/2024,289.00,1,7459360440394,TOP-390-M
5646,10/09/2024,319.00,1,7459363946570,STR-395-M
5646,10/09/2024,319.00,1,7459364372554,TOP-396-P
5647,10/09/2024,289.00,1,7459397992522,SHO-398-P
5647,10/09/2024,289.00,1,7459360440394,TOP-390-M
5647,10/09/2024,289.00,1,7001211895882,top-sig-fes-m
5647,10/09/2024,289.00,1,7001211371594,sho-sig-fes-p
5648,11/09/2024,289.00,1,7208089387082,SHO-OUT-OFF-M
5648,11/09/2024,289.00,1,6910076321866,TOP197
5648,11/09/2024,289.00,1,7001212387402,top-sig-pre-p
5648,11/09/2024,289.00,1,7001211666506,sho-sig-pre-p
5648,11/09/2024,349.90,1,7416240668746,TOP-182-M
5648,11/09/2024,349.90,1,7416240865354,CAL-183-P
5649,11/09/2024,319.00,1,7459363946570,STR-395-M
5649,11/09/2024,319.00,1,7459364372554,TOP-396-P
5650,11/09/2024,349.00,1,6849920925770,LEG127
5650,11/09/2024,289.00,1,6856167096394,TOP123
5651,11/09/2024,389.00,1,7459363651658,LEG-392-M
5651,11/09/2024,149.00,1,7492991582282,BON-418-U
5651,11/09/2024,349.00,1,6892867682378,LEG184
5651,11/09/2024,289.00,1,6892867813450,TOP189
5651,11/09/2024,349.00,1,6710315614282,LEG-PUR-JUN-M
5651,11/09/2024,289.00,1,6710315647050,TOP-PUR-JUN-M
5651,11/09/2024,349.00,1,7459360309322,LEG-389-P
5651,11/09/2024,289.00,1,7459360440394,TOP-390-G
5651,11/09/2024,289.00,1,7254944448586,TOP-136-M
5651,11/09/2024,289.00,1,7505103585354,SHO-446-P
5651,11/09/2024,289.00,1,6687221841994,TOP-PUR-PRE-M
5651,11/09/2024,69.00,1,7237760057418,MEI-122-U
5651,11/09/2024,69.00,1,7223658512458,mei-clara-bran
5652,11/09/2024,349.00,1,7459360309322,LEG-389-M
5652,11/09/2024,289.00,1,7459360538698,TOP-391-M
5653,11/09/2024,289.00,1,7505103880266,SHO-447-P
5653,11/09/2024,289.00,1,7254944448586,TOP-136-P
5653,11/09/2024,319.00,1,7459364503626,TOP-397-P
5653,11/09/2024,349.00,1,6856165195850,LEG151
5653,11/09/2024,289.00,1,6856168243274,TOP146
5653,11/09/2024,279.90,1,6687222628426,LEG-HAR-BLU-M
5653,11/09/2024,179.90,1,6687223218250,TOP-HAR-BLU-M
5653,11/09/2024,279.90,1,6687222595658,LEG-HAR-PIN-M
5653,11/09/2024,179.90,1,6687222825034,TOP-HAR-PIN-M
5653,11/09/2024,289.00,1,7045795774538,sho-out-mag-p
5653,11/09/2024,289.00,1,6978390491210,TOP205
5653,11/09/2024,269.00,1,7495530610762,SHO-432-M
5653,11/09/2024,269.00,1,7495529922634,TOP-427-M
5653,11/09/2024,289.00,1,7459397992522,SHO-398-P
5653,11/09/2024,69.00,1,7223658512458,mei-clara-bran
5653,11/09/2024,289.00,1,7045792432202,sho-out-jun-p
5653,11/09/2024,289.00,1,6946026979402,TOP250
5654,11/09/2024,349.00,1,6945991655498,LEG262
5654,11/09/2024,349.00,1,7497519300682,LEG-440-P
5654,11/09/2024,269.00,1,7420470100042,SOH-380-M
5654,11/09/2024,269.00,1,7762438815818,SOH-484-M
5654,11/09/2024,269.00,1,7420470198346,SOH-381-M
5655,11/09/2024,349.00,1,6978390458442,LEG211
5655,11/09/2024,289.00,1,6978390491210,TOP206
5656,11/09/2024,349.00,1,6856164409418,LEG134
5656,11/09/2024,279.00,1,7495529758794,TOP-426-P
5656,11/09/2024,349.00,1,7396016685130,LEG-160-P
5656,11/09/2024,289.00,1,7396018683978,TOP-166-P
5657,11/09/2024,289.00,1,6687221841994,TOP-PUR-PRE-P
5657,11/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-P
5658,12/09/2024,349.95,1,7588871995466,MOL-476-G
5658,12/09/2024,349.95,1,7588870619210,THE-472-M
5658,12/09/2024,349.95,1,7588871700554,MOL-474-G
5658,12/09/2024,349.95,1,7588867735626,MOL-466-G
5658,12/09/2024,349.95,1,7588867211338,MOL-465-G
5658,12/09/2024,349.95,1,7588869832778,MOL-469-G
5659,12/09/2024,349.00,1,7459360309322,LEG-389-P
5659,12/09/2024,289.00,1,7459360440394,TOP-390-P
5659,12/09/2024,389.90,1,7420470394954,CAM-382-P
5660,12/09/2024,289.00,1,7001211371594,sho-sig-fes-m
5660,12/09/2024,289.00,1,7001211895882,top-sig-fes-m
5661,12/09/2024,289.00,1,7505104011338,SHO-449-M
5661,12/09/2024,289.00,1,7378796511306,TOP-151-P
5662,12/09/2024,289.00,1,7001211895882,top-sig-fes-p
5662,12/09/2024,289.00,1,7001211371594,sho-sig-fes-m
5662,12/09/2024,289.00,1,7001211666506,sho-sig-pre-m
5662,12/09/2024,289.00,1,7001212387402,top-sig-pre-m
5662,12/09/2024,69.00,1,7223658512458,mei-clara-bran
5662,12/09/2024,69.00,1,7237760057418,MEI-122-U
5663,12/09/2024,349.00,1,6978390458442,LEG211
5664,13/09/2024,219.00,1,7420467478602,TAN-373-G
5665,13/09/2024,219.00,1,7420467478602,TAN-373-P
5665,13/09/2024,349.00,1,6978390458442,LEG210
5665,13/09/2024,289.00,1,6978390491210,TOP206
5665,13/09/2024,59.00,1,7414746611786,GHO-171-M
5666,13/09/2024,319.00,1,7770140049482,SHO-486-P
5666,13/09/2024,269.00,1,7762438815818,SOH-484-P
5667,13/09/2024,349.00,1,6967004987466,LEG286
5667,13/09/2024,289.00,1,6967005184074,TOP282
5667,13/09/2024,349.00,1,7497515958346,LEG-435-P
5667,13/09/2024,289.00,1,7497517465674,TOP-438-M
5668,13/09/2024,289.00,1,7497517465674,TOP-438-M
5668,13/09/2024,289.00,1,7497516679242,SHO-437-M
5669,13/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-M
5669,13/09/2024,289.00,1,6687221841994,TOP-PUR-PRE-M
5670,13/09/2024,699.90,1,7237763334218,PUF-127-P
5670,13/09/2024,149.00,1,7101628383306,bon-cha-bla-u
5671,13/09/2024,289.00,1,6687221841994,TOP-PUR-PRE-M
5671,13/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-M
5672,13/09/2024,349.00,1,6978390458442,LEG210
5672,13/09/2024,289.00,1,6978390491210,TOP206
5672,13/09/2024,359.00,1,7396012818506,LEG-153-M
5672,13/09/2024,289.00,1,7397139841098,TOP-169-P
5672,13/09/2024,69.00,1,7223658512458,mei-clara-bran
5672,13/09/2024,69.00,1,7237760057418,MEI-122-U
5673,13/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-M
5673,13/09/2024,269.00,1,7420470034506,SOH-379-M
5674,13/09/2024,349.00,1,7055134130250,leg-pur-ale-p
5674,13/09/2024,289.00,1,7055138717770,top-pur-ale-p
5674,13/09/2024,289.00,1,7065569624138,top-pur-gin-p
5674,13/09/2024,349.00,1,7065568149578,leg-pur-gin-p
5675,13/09/2024,349.00,1,7776605175882,LEG-505-P
5675,13/09/2024,289.00,1,7776605503562,TOP-507-P
5676,13/09/2024,589.00,1,7722647748682,JAC-480-M
5677,13/09/2024,289.00,1,6687221841994,TOP-PUR-PRE-G
5677,13/09/2024,289.00,1,7378796511306,TOP-151-G
5678,13/09/2024,289.00,1,6687221841994,TOP-PUR-PRE-P
5678,13/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-P
5678,13/09/2024,249.00,1,6710308831306,CRO-ESS-PRE-P
5679,13/09/2024,289.00,1,7505103585354,SHO-446-P
5680,14/09/2024,349.00,1,7459360309322,LEG-389-M
5681,14/09/2024,289.00,1,6946026979402,TOP252
5681,14/09/2024,349.00,1,6946026618954,LEG256
5682,14/09/2024,289.00,1,7497516679242,SHO-437-M
5682,14/09/2024,289.00,1,7497517465674,TOP-438-M
5682,14/09/2024,289.00,1,7497520971850,SHO-445-P
5683,14/09/2024,249.00,1,6687221153866,TSH-ESS-BRA-GG
5684,14/09/2024,289.00,1,6910076321866,TOP198
5684,14/09/2024,289.00,1,7208089387082,SHO-OUT-OFF-M
5684,14/09/2024,59.00,1,7414746611786,GHO-171-M
5685,14/09/2024,149.00,1,7492991582282,BON-418-U
5685,14/09/2024,69.00,1,7223658512458,mei-clara-bran
5686,14/09/2024,349.00,1,6910076190794,LEG201
5686,14/09/2024,349.00,1,6946026782794,LEG246
5686,14/09/2024,589.00,1,7722647748682,JAC-480-P
5686,14/09/2024,289.00,1,6910076321866,TOP197
5686,14/09/2024,289.00,1,7001212387402,top-sig-pre-p
5686,14/09/2024,59.00,1,7414746611786,GHO-171-P
5686,14/09/2024,69.00,1,7223658512458,mei-clara-bran
5687,14/09/2024,289.00,1,7208089387082,SHO-OUT-OFF-P
5687,14/09/2024,289.00,1,6910076321866,TOP198
5688,14/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-G
5689,14/09/2024,349.00,1,6945991655498,LEG262
5689,14/09/2024,289.00,1,6946026913866,TOP259
5689,14/09/2024,349.00,1,6710315614282,LEG-PUR-JUN-P
5689,14/09/2024,289.00,1,6710315647050,TOP-PUR-JUN-M
5689,14/09/2024,349.90,1,7416240668746,TOP-182-P
5690,14/09/2024,279.00,1,7495529726026,TOP-425-P
5690,14/09/2024,279.00,1,7495530446922,SHO-430-P
5690,14/09/2024,289.00,1,7208086536266,TOP-SIG-OFF-P
5690,14/09/2024,289.00,1,7208084602954,SHO-SIG-OFF-P
5691,14/09/2024,59.00,1,7414746873930,GHO-172-M
5692,15/09/2024,289.00,1,6856169390154,TOP155
5692,15/09/2024,269.00,1,7762438553674,SOH-482-M
5693,15/09/2024,289.00,1,6910076321866,TOP198
5693,15/09/2024,69.00,1,7237760057418,MEI-122-U
5694,15/09/2024,289.00,1,7396015112266,SHO-155-G
5694,15/09/2024,289.00,1,7396015505482,TOP-167-G
5695,15/09/2024,299.90,1,7237763694666,CRO-129-M
5695,15/09/2024,269.00,1,7762438422602,SOH-481-M
5696,15/09/2024,589.00,1,7722647289930,JAC-479-P
5697,16/09/2024,349.00,1,7254942744650,LEG-133-G
5697,16/09/2024,289.00,1,7254944448586,TOP-136-M
5698,16/09/2024,289.00,1,7459360440394,TOP-390-P
5698,16/09/2024,289.00,1,7459397992522,SHO-398-P
5698,16/09/2024,349.00,1,6856165294154,LEG158
5698,16/09/2024,289.00,1,6856169390154,TOP154
5698,16/09/2024,219.00,1,7420467478602,TAN-373-P
5698,16/09/2024,349.90,1,7416240865354,CAL-183-P
5698,16/09/2024,349.90,1,7416240668746,TOP-182-P
5699,16/09/2024,49.90,1,7237764284490,HEA-132-P
5700,16/09/2024,359.00,2,7495528742986,LEG-419-M
5700,16/09/2024,69.00,1,7223658512458,mei-clara-bran
5701,16/09/2024,349.95,1,7588865704010,MOL-462-M
5701,16/09/2024,349.95,1,7588866621514,MOL-463-M
5702,16/09/2024,69.00,1,7223658512458,mei-clara-bran
5702,16/09/2024,69.00,1,7237760057418,MEI-122-U
5703,17/09/2024,349.00,1,7459360309322,LEG-389-P
5703,17/09/2024,289.00,1,7459360440394,TOP-390-P
5703,17/09/2024,289.00,1,7396018683978,TOP-166-P
5703,17/09/2024,349.00,1,7396016685130,LEG-160-P
5703,17/09/2024,269.00,1,7420470100042,SOH-380-P
5703,17/09/2024,289.00,1,6910076321866,TOP197
5703,17/09/2024,249.00,1,6710308765770,CRO-ESS-BRA-G
5704,17/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-P
5705,17/09/2024,69.00,1,7223658512458,mei-clara-bran
5706,17/09/2024,349.00,1,7459360309322,LEG-389-P
5706,17/09/2024,289.00,1,7459360440394,TOP-390-P
5706,17/09/2024,349.00,1,6946026618954,LEG254
5706,17/09/2024,289.00,1,6946026979402,TOP250
5706,17/09/2024,59.00,1,7414746611786,GHO-171-P
5707,17/09/2024,279.00,1,7495530577994,SHO-431-M
5707,17/09/2024,279.00,1,7495529758794,TOP-426-G
5707,17/09/2024,289.00,1,7459397992522,SHO-398-P
5707,17/09/2024,289.00,1,7459360440394,TOP-390-G
5707,17/09/2024,289.00,1,7505103585354,SHO-446-M
5707,17/09/2024,289.00,1,7045795774538,sho-out-mag-p
5707,17/09/2024,289.00,1,6978390491210,TOP207
5707,17/09/2024,269.00,1,7420470100042,SOH-380-P
5707,17/09/2024,249.00,1,6687221153866,TSH-ESS-BRA-P
5707,17/09/2024,249.00,1,7484588752970,T-S-408-P
5707,17/09/2024,349.00,1,7459360309322,LEG-389-M
5707,17/09/2024,289.00,1,7505103880266,SHO-447-P
5707,17/09/2024,289.00,1,6910076321866,TOP199
5707,17/09/2024,289.00,1,7396016914506,SHO-163-P
5707,17/09/2024,289.00,1,7396018683978,TOP-166-G
5708,17/09/2024,349.00,1,6946026782794,LEG247
5709,17/09/2024,349.00,1,6945991655498,LEG263
5709,17/09/2024,289.00,1,6946026913866,TOP259
5710,17/09/2024,249.00,1,7484587966538,CRO-404-G
5710,17/09/2024,349.00,1,7459360309322,LEG-389-M
5710,17/09/2024,289.00,1,7459360440394,TOP-390-P
5710,17/09/2024,389.90,1,7420470394954,CAM-382-P
5711,17/09/2024,289.00,1,7459360440394,TOP-390-M
5712,18/09/2024,289.00,1,7001211895882,top-sig-fes-p
5712,18/09/2024,289.00,1,7001211371594,sho-sig-fes-p
5712,18/09/2024,349.00,1,7770144047178,LEG-491-P
5712,18/09/2024,289.00,1,7770143883338,TOP-490-P
5713,18/09/2024,349.95,1,7588869406794,MOL-467-G
5714,18/09/2024,289.00,1,6910076321866,TOP198
5714,18/09/2024,349.00,1,6910076190794,LEG202
5714,18/09/2024,349.00,1,6856164409418,LEG135
5715,18/09/2024,269.00,1,7762438815818,SOH-484-M
5715,18/09/2024,269.00,1,7762438651978,SOH-483-M
5715,18/09/2024,389.00,1,7770139918410,LEG-487-M
5716,18/09/2024,349.00,1,6978390458442,LEG209
5716,18/09/2024,349.00,1,6946026618954,LEG254
5716,18/09/2024,289.00,1,6978390491210,TOP206
5716,18/09/2024,289.00,1,6946026979402,TOP251
5717,18/09/2024,289.00,1,7208090959946,SHO-OUT-PIS-M
5717,18/09/2024,289.00,1,6967005184074,TOP283
5718,18/09/2024,279.00,1,7495530381386,SHO-429-M
5718,18/09/2024,279.00,1,7495529627722,TOP-424-M
5719,18/09/2024,349.00,1,7378795659338,LEG-150-M
5719,18/09/2024,289.00,1,7378797330506,TOP-152-M
5720,19/09/2024,59.00,1,7414746611786,GHO-171-P
5720,19/09/2024,59.00,1,7414746906698,GHO-173-P
5721,19/09/2024,389.00,1,7331631693898,LEG-141-M
5722,19/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-P
5722,19/09/2024,289.00,1,6687221841994,TOP-PUR-PRE-P
5723,19/09/2024,349.00,1,6946026848330,LEG271
5723,19/09/2024,289.00,1,6946027176010,TOP268
5723,19/09/2024,279.90,1,6687222628426,LEG240
5723,19/09/2024,179.90,1,6687223218250,TOP-HAR-BLU-G
5724,19/09/2024,319.00,1,7545717030986,SHO-453-P
5724,19/09/2024,349.00,1,6687221907530,LEG-PUR-PRE-M
5724,19/09/2024,289.00,1,6687221841994,TOP-PUR-PRE-M
5724,19/09/2024,269.00,1,7420470100042,SOH-380-P
5725,19/09/2024,299.00,1,7588860264522,SKI-455-M
5725,19/09/2024,299.00,1,7588861083722,SKI-457-M
5725,19/09/2024,289.00,1,6910076321866,TOP199
5725,19/09/2024,289.00,1,6892867813450,TOP189
5725,19/09/2024,349.00,1,6892867682378,LEG185
5725,19/09/2024,289.00,1,7208089387082,SHO-OUT-OFF-M
5725,19/09/2024,349.00,1,6910076190794,LEG202
5725,19/09/2024,289.00,1,6946027143242,TOP244
5725,19/09/2024,289.00,1,7045804261450,sho-out-pre-m
5725,19/09/2024,289.00,1,6892867747914,TOP181
5725,19/09/2024,349.00,1,6892867649610,LEG177
5725,19/09/2024,289.00,1,7396018257994,TOP-168-G
5725,19/09/2024,289.00,1,7396017635402,SHO-164-M
5725,19/09/2024,349.00,1,6946026782794,LEG247
5726,19/09/2024,289.00,1,6710315647050,TOP-PUR-JUN-P
5726,19/09/2024,289.00,1,7505104175178,SHO-450-P
5726,19/09/2024,349.00,1,7067199897674,leg-pur-val-p
5726,19/09/2024,289.00,1,7067201044554,top-pur-val-p
5726,19/09/2024,289.00,1,7497516679242,SHO-437-P
5726,19/09/2024,289.00,1,7497517465674,TOP-438-P
5727,19/09/2024,149.00,1,7072689815626,bon-cha-mel
5728,20/09/2024,349.00,1,7254943072330,LEG-135-P
5728,20/09/2024,289.00,1,7254944710730,TOP-138-M
5729,20/09/2024,359.00,1,7495528742986,LEG-419-P
5729,20/09/2024,279.00,1,7495529627722,TOP-424-M
5729,20/09/2024,269.00,1,7762438422602,SOH-481-P
5730,20/09/2024,289.00,1,7208084602954,SHO-SIG-OFF-M
5730,20/09/2024,289.00,1,7459397992522,SHO-398-M
5731,20/09/2024,269.00,1,7762438422602,SOH-481-P
5731,20/09/2024,329.00,1,7495529267274,LEG-423-M
5731,20/09/2024,269.00,1,7495530086474,TOP-428-M
5732,20/09/2024,289.00,1,6710315647050,TOP-PUR-JUN-M
5732,20/09/2024,349.00,1,6710315614282,LEG-PUR-JUN-M
5732,20/09/2024,59.00,2,7414746611786,GHO-171-M
5733,20/09/2024,349.00,1,7396016390218,LEG-157-P
5733,20/09/2024,289.00,1,7396018389066,TOP-165-M
5734,20/09/2024,279.90,1,6687222628426,LEG-HAR-BLU-M
5734,20/09/2024,179.90,1,6687223218250,TOP-HAR-BLU-P
5735,21/09/2024,289.00,1,7045795774538,sho-out-mag-p
